LOCATION:  P4
TEST TYPE:  All
DATES:   1/01/15 to 11/10/15
Date ,Skid ID ,Skid ID2 ,Line ,Product ,Lot Code ,Test Type ,Prim. Resin ,% ,Sec. Resin ,% ,Additive 1 ,% ,Additive 2 ,% ,Additive 3 ,% ,Array ,Dart Spec ,Dart Offline ,Dart Ratio ,Tear Spec ,MD Tear Offline ,MD Tear Ratio ,TD Tear Offline ,TD Tear Ratio ,Opacity ,Gauge Spec ,Min ,Avg. ,Range ,Low ,Gauge CoV ,Gauge Retest ,QA Tag Number1 ,QA Tag Number2 ,Comment ,Dart 1 Day ,Dart 2 Weeks ,Dart 3 Months ,Tear 1 Day ,Tear 2 Weeks ,Tear 3 Months
2015/10/19 , 0021169889 , 0021169888 , 436  , DSRS913W-1      , 292152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0634 ,  1.722 , 00300 , 00503 ,  1.676 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .480 ,    .650 ,  8.7 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/19 , 0021169885 , 0021169884 , 436  , DSRS913W-1      , 292154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0574 ,  1.559 , 00300 , 00391 ,  1.303 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .870 ,    .400 ,    .700 ,  7.5 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/20 , 0021169879 , 0021169878 , 436  , DSRS913W-1      , 293152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0664 ,  1.804 , 00300 , 00465 ,  1.550 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .870 ,    .400 ,    .670 ,  8.7 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/20 , 0021169875 , 0021169874 , 436  , DSRS913W-1      , 293154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0526 ,  1.429 , 00300 , 00510 ,  1.700 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .890 ,    .340 ,    .720 ,  7.8 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/21 , 0021169870 , 0021169871 , 436  , DSRS913W-1      , 294152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0544 ,  1.478 , 00300 , 00387 ,  1.290 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .320 ,    .710 ,      ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/21 , 0021174577 , 0021174576 , 436  , DSRS913W-1      , 294154     ,   ,                 ,        ,                 ,        ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0502 ,  1.364 , 00300 , 00524 ,  1.746 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .810 ,    .520 ,    .500 ,  8.3 ,         ,  108015 ,  108016 ,                           ,      ,      ,      ,       ,       ,
2015/10/22 , 0021174573 , 0021174572 , 436  , DSRS913W-1      , 295151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0592 ,  1.608 , 00300 , 00479 ,  1.596 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .890 ,    .340 ,    .730 ,  8.2 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/22 , 0021174569 , 0021174568 , 436  , DSRS913W-1      , 295153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0496 ,  1.347 , 00300 , 00406 ,  1.353 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .890 ,    .460 ,    .700 ,  7.7 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/23 , 0021174563 , 0021174562 , 436  , DSRS913W-1      , 296151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0520 ,  1.413 , 00300 , 00464 ,  1.546 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .890 ,    .420 ,    .690 ,  8.1 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/23 , 0021174559 , 0021174558 , 436  , DSRS913W-1      , 296153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0532 ,  1.445 , 00300 , 00353 ,  1.176 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .350 ,    .670 ,  7.0 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/24 , 0021174555 , 0021174554 , 436  , DSRS913W-1      , 297151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0478 ,  1.298 , 00300 , 00504 ,  1.680 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .900 ,    .330 ,    .750 ,  6.8 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/24 , 0021174548 , 0021174549 , 436  , DSRS913W-1      , 297153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0538 ,  1.461 , 00300 , 00527 ,  1.756 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .920 ,    .470 ,    .720 ,  8.0 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/25 , 0021174545 , 0021174544 , 436  , DSRS913W-1      , 298151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0538 ,  1.461 , 00300 , 00401 ,  1.336 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .370 ,    .680 ,  7.8 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/25 , 0021174540 , 0021174541 , 436  , DSRS913W-1      , 298153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0478 ,  1.298 , 00300 , 00357 ,  1.190 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .890 ,    .420 ,    .660 ,  7.5 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/26 , 0021174536 , 0021174537 , 436  , DSRS913W-1      , 299152     ,   ,                 ,        ,                 ,        ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0484 ,  1.315 , 00300 , 00449 ,  1.496 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .430 ,    .700 ,  8.6 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/26 , 0021214468 , 0021214467 , 436  , DSRS913W-1      , 299154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0580 ,  1.576 , 00300 , 00433 ,  1.443 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .360 ,    .650 ,  8.4 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/27 , 0021214464 , 0021214463 , 436  , DSRS913W-1      , 300152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0490 ,  1.331 , 00300 , 00251 ,   .836 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .340 ,    .710 ,  7.4 ,         ,  108192 ,  108193 ,                           ,      ,      ,      ,       ,       ,
2015/10/27 , 0021214459 , 0021214460 , 436  , DSRS913W-1      , 300154     ,   ,                 ,        ,                 ,        ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0514 ,  1.396 , 00300 , 00482 ,  1.606 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .890 ,    .420 ,    .730 ,  6.9 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/28 , 0021214453 , 0021214454 , 436  , DSRS913W-1      , 301152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0502 ,  1.364 , 00300 , 00455 ,  1.516 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .520 ,    .640 ,  7.9 ,         ,  108253 ,  108254 ,                           ,      ,      ,      ,       ,       ,
2015/10/28 , 0021214450 , 0021214449 , 436  , DSRS913W-1      , 301154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0472 ,  1.282 , 00300 , 00548 ,  1.826 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .890 ,    .400 ,    .700 ,  7.0 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/29 , 0021214442 , 0021214441 , 436  , DSRS913W-1      , 302154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0670 ,  1.820 , 00300 , 00562 ,  1.873 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .380 ,    .720 ,  7.3 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/30 , 0021214437 , 0021214436 , 436  , DSRS913W-1      , 303151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0646 ,  1.755 , 00300 , 00457 ,  1.523 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .420 ,    .650 ,  7.4 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/30 , 0021214432 , 0021214433 , 436  , DSRS913W-1      , 303153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0610 ,  1.657 , 00300 , 00446 ,  1.486 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .910 ,    .410 ,    .710 ,  7.3 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/31 , 0021214427 , 0021214426 , 436  , DSRS913W-1      , 304151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0646 ,  1.755 , 00300 , 00485 ,  1.616 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .870 ,    .450 ,    .670 ,  8.5 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/10/31 , 0021214423 , 0021214422 , 436  , DSRS913W-1      , 304153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0688 ,  1.869 , 00300 , 00413 ,  1.376 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .890 ,    .410 ,    .710 ,  8.2 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/11/01 , 0021234768 , 0021234767 , 436  , DSRS913W-1      , 305151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0688 ,  1.869 , 00300 , 00345 ,  1.150 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .870 ,    .460 ,    .690 ,  8.3 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/11/01 , 0021234761 , 0021234762 , 436  , DSRS913W-1      , 305153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0484 ,  1.315 , 00300 , 00443 ,  1.476 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .890 ,    .470 ,    .630 ,  8.2 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/11/02 , 0021234757 , 0021234756 , 436  , DSRS913W-1      , 306151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0418 ,  1.135 , 00300 , 00404 ,  1.346 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .920 ,    .410 ,    .720 ,  8.5 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/11/02 , 0021234752 , 0021234751 , 436  , DSRS913W-1      , 306153     ,   , NTX141          ,  82.00 , 1015HA          ,  15.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,    , 00368 , 0466 ,  1.266 , 00300 , 00342 ,  1.140 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .960 ,    .840 ,    .660 , 16.4 ,         ,  108569 ,  108568 ,                           ,      ,      ,      ,       ,       ,
2015/11/02 , 0021218976 , 0021218975 , 436  , DSRS913W-1      , 306153     ,   , NTX141          ,  82.00 , 1015HA          ,  15.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,    , 00368 , 0472 ,  1.282 , 00300 , 00409 ,  1.363 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .910 ,    .460 ,    .730 ,  9.2 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/11/03 , 0021218972 , 0021218973 , 436  , DSRS913W-1      , 307152     ,   , NTX141          ,  82.00 , 1015HA          ,  15.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,    , 00368 , 0496 ,  1.347 , 00300 , 00500 ,  1.666 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .890 ,    .590 ,    .680 , 10.2 ,         ,  108349 ,  108350 ,                           ,      ,      ,      ,       ,       ,
2015/11/03 , 0021218968 , 0021218967 , 436  , DSRS913W-1      , 307154     ,   , NTX141          ,  82.00 , 1015HA          ,  15.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,    , 00368 , 0472 ,  1.282 , 00300 , 00419 ,  1.396 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .890 ,    .400 ,    .720 ,  8.7 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/11/03 , 0021218966 , 0021218965 , 436  , DSRS913W-1      , 307154     ,   , NTX141          ,  82.00 , 1015HA          ,  15.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,    , 00368 , 0448 ,  1.217 , 00300 , 00471 ,  1.570 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .380 ,    .680 ,  8.5 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/11/03 , 0021264602 , 0000000000 , 436  , DSRS913W-1      , 310154     ,   , NTX141          ,  82.00 , 1015HA          ,  15.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,    , 00368 , 0460 ,  1.250 , 00300 , 00491 ,  1.636 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .410 ,    .690 ,  7.7 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/11/03 , 0021264600 , 0021264599 , 436  , DSRS913W-1      , 310154     ,   , NTX141          ,  82.00 , 1015HA          ,  15.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,    , 00368 , 0452 ,  1.228 , 00300 , 00442 ,  1.473 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .890 ,    .320 ,    .740 ,  6.4 ,         ,         ,         ,                           ,      ,      ,      ,       ,       ,
2015/11/04 , 0021218962 , 0021218963 , 436  , DSRS913W-1      , 308152     ,   , NTX141          ,  82.00 , 1015HA          ,  15.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,    , 00368 , 0472 ,  1.282 , 00300 , 00384 ,  1.280 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .900 ,    .710 ,    .590 , 12.9 ,         ,  112501 ,  112502 ,                           ,      ,      ,      ,       ,       ,
